id,sound,text
0KhDdRQ2oNwhbdMFRAFH,429f24e7-3321-44ab-8927-77d27fa68703.wav,jino ni kungoa
0KisQX5aOqVvxaBsbY0R,76f1940d-b837-4289-ba07-f66e547a8ec5.wav,na
0KjpJGSZfcsNSQsdJFjK,929bb89f-26ea-4370-aa96-19d78739a0f9.wav,anajifanya kama jike
0KpDtjnchCOOrmKpjjbg,4b98685a-f736-4e64-91da-4a418f6b2ca9.aac,la ulinzi ni
0KtEjyIBl2xW2uZBNrir,7564a4f0-0ca2-4294-9317-2a2ae2d97855.aac,Makonda amewataka askari
0Kwm3gzdZDN804nabdkp,6af17e3d-6ef5-4c2f-bb5d-ec98ac26f4f0.wav,jumla ndio bei
0L2q9e5gU0Z7XdOMMdbB,3aab4ae3-589c-4f28-9d27-11c8fa659f5c.wav,Ngombe wake amezaa jike
0L3oDu1jTD7ftwL93bWL,515509c4-c4e1-4f64-826d-9aee79d36983.wav,mtu
0L4n35fR4krlDl3VjqEg,c861dd60-6774-485b-9b6c-491b90fd9fa5.wav,mchezo
0L64QRjXUvRUZkHKT4qr,383fc40d-7eb8-48f5-add1-cc4bda62c97d.wav,Maembe yako juu
0LB7yvgadD2JQZbScfzl,ebfa4d38-bd02-4eb5-9423-fa4878ba8d41.wav,Ee!
0LCeOF1fViDTlh53uWPN,32f3c480-0ebd-40e3-8229-660bdf8a2c0d.wav,vyakula
0LKqwOfpJtewGISQekNx,03c725d5-f0ea-48ae-9696-6885626ed1d3.wav,Yule kaka akitoa
0LNg2sXJ5ME9RMCC4mrJ,fae8176a-806e-41b3-a1fd-da893920bfcd.aac,ya Madini
0LSwxrQ9KrSE2Vf4hVa7,2a935c80-9254-47eb-bf97-8b81cc5e7431.wav,kwenye mijadala ya
0LUzzWkbFPaNLfZ95XIk,5fd92180-b9c1-466e-bf1d-e08f44a4d8bc.aac,katika
0LmXHOm0LKuc8ciKdz5S,d7e08c51-a9da-41b1-8267-52a03baf829d.wav,usiku wa jana
0LnygJFoq9Pc9Xk9su3X,be078e0c-a24a-4b48-9f28-0359b59a7fda.wav,kwenye jubilii kanisani
0LoyPUvsLbejn5AWMyoT,1840d01f-bbf2-403e-9961-939c5b980515.wav,kina
0LsuW62qlj5fr8tIEY0M,fde35db0-af53-47a0-9ec9-b238eefb3cc2.aac,na
0LuBpa19uMaRU8eyixJr,1621c944-a345-41d5-8100-97ce302e1b7e.wav,Biashara asubuhi jioni
0M1IauSPCj6N6x2ZYWT0,21eaf4d3-8528-49d8-b270-7c55174daf9f.aac,wa
0M1ogjRBkUyEvimVLAbt,a6f3e670-caaf-45e3-afb2-1334fe5f1aa8.aac,ya
0M3OV8oXU19Bjanp1KfC,7c3d7984-2068-4bda-9197-20c8e75a9477.wav,bibi huyu wamejizalia
0M967WJKBqDQSBC1kiyH,769a61a2-5f0d-49d5-8671-43e0edfc54b6.wav,wa judo ameingia
0MEj4W1zMPkS0g1jWFHA,cfe6dba9-08d5-4771-b5e5-4b1b69a288ed.wav,anaogopa jongoo sana
0MF9DNh0mjb8RwnstzkN,4c2c3f3a-ff0d-465a-9087-ac34949ab9a7.wav,adapta
0MI8K2Vc7wnR6rUlqOuW,68078bce-585e-4bf8-87f0-c0dc046e181f.wav,Kijana huyu ni
0MMqMUyzwnTiKLNpj2gJ,b4678790-fce1-4830-ad85-e190987366b4.wav,Ndege hupa juu
0MW7NckgpW761Dqw0te0,4e786ec2-eb55-4021-81e2-f91074b25dbd.aac,Pato
0MWK960rYrEEFrbjno6I,07f6b3ed-39d3-46b1-a135-5ca38d37fe1f.aac,Katika kipindi cha mwezi mmoja
0MWvsmqgb7o5L5NY9iwh,397d3066-540a-4ace-a825-a28446180f50.wav,Hakikisha
0MZ6kCsdSU4KF7fRs8U6,b0fb6d3f-204e-4f53-9700-1a5f6d398769.wav,Jua limeunguza mazao shambani
0MeoiegHeC97QRYJHfuX,89f3813e-2cd8-4245-bc35-099d7a042430.aac,umuhimu na wajibu
0Mfc9KRisZWzY56VKMEE,dca0e9e7-a15b-405d-90dd-355865fad3c8.wav,jike halina faida
0MzZlzscBJTJ2N907zTv,a4722942-7f6a-41b4-8c64-6a2db31113a6.wav,Napenda mahesabu ya
0N8h5njoukVcYzT1zAny,0cb75b73-5812-46b0-8258-cdaa5f9722ae.wav,kina mama kwenye maendeleo
0ND4vDo3q1SOVeEMPz0x,6db831c3-b857-4b25-ba0f-ff0371b9056a.wav,amekwama juu ya
0NERb1n4pH0ZTQCwSyGi,9d4ff9fe-cb6a-4385-ab19-1e9d4abcecae.wav,juu sana kupita mawingu
0NF504MDP9jAQGFs3gcI,48bdd5b4-4350-41b5-b176-a0411e7e5596.wav,kuzima jiko hivyo
0NFaANC97bSqqGtIwGPL,4417c7da-71d7-4936-9898-29c0df1232ad.wav,itakwenda
0NNWKapaAzHYm02HttUw,f7f7f01e-46d7-4c9c-9ce7-da6970f6289d.aac,ya kusafiri kufuata
0NaRPgNCu7sgyMBWzXTx,15ecae1f-7835-416b-b011-1bb9dd6128fe.aac,kazi ya kuzima moto Kundi
0Nf2cZxXLI1QLfyCSbPt,3dce1daa-467a-40e5-8f38-35c27c51db6a.wav,Afrika
0NhQ0600i8kWq0ewwxLU,e6293c68-77c3-484e-b7ad-97522f510873.wav,Fanyeni haraka tusije
0O0se147mGG92OH4oVLC,e0f7ee2c-2002-42ad-9ec9-8eb397229ed2.wav,Baba
0O5GrWMWtqO3NPzluaJX,df52cbbb-4748-4539-b061-98f3b524d2c1.wav,kidato cha kwanza
0O7h3bLdAQcNfgpYw7lx,652f3397-47f8-4966-9b5b-1300a567fdc7.wav,wahi
0OAnihZGjteqf62wCVDu,b0e3b76d-2aa6-4de2-8454-2131ec83e500.wav,jumlisha
0OMWKcwwCs6VLgvalGf6,e46c4434-05b1-4a1f-9c7d-d5edcfdc40bf.aac,Sokoni
0OMrrkIulg7Meof2dd7H,3f27fde2-c981-49fc-8531-ee9e829ec1df.wav,mjuaji ipo siku
0OR3Ec47RLInilvteb5v,df52c34b-7c22-41e7-b862-6a8e53988eed.wav,jumla hajawahi kurudi
0OWfAvXyCcnSG9CQ08ww,d54f7b85-2f6e-45ab-a0ad-e8ea55f607e3.wav,Jua limeunguza mazao
0OXWrOcFO7Zaw8IbKFGP,e5b04e67-0044-45f7-a473-b3ee38933773.aac,Venance Mabeyo alimweleza Rais
0OacVGYuNU4EnQGxEc0s,b0c85a77-6aac-4763-8b94-ecd58f6325fc.wav,wa kwanza kitaifa
0OhQ5OsGTnKw8hjkfUYP,ea05325d-0f94-408e-b6d6-c59fc05c365d.wav,Analalamika njaa wakati
0Ok6wUv5XGQQ4y77qXTZ,871c7a8d-1214-4c8f-94e9-1b24d20f704e.wav,hupa
0Okj31OJDLdWtE2KnVB6,4a8dc5d7-95c6-41e6-8dda-af591fb57769.aac,Kiongozi
0OntLOmZh2D8EU5DrJ4l,0a75da63-1443-453a-af58-81395ab06522.wav,jua ni kali
0OuFrtfjdWqqICOB6uCl,1cd3c29e-2a16-450e-b213-dcdd742e7769.wav,Mtoto hajalala usiku
0Ovpsjiu3xk187wKZeJf,3f91b6f6-7fcd-491c-a270-07e33c1c854f.aac,na
0Oxf8B6SSXAm6QBCgMJA,6b8076a9-3d66-4cef-beaf-f68212b746ca.aac,kuamua
0OzBdi3UOvVfSiTwxpyk,b4ebf124-48d2-4a56-8b0d-0e7606893bea.wav,Badala ya kulia
0P82nzYgEEXpD5GCK3Ur,c8574259-c4f8-4c6c-a27d-96a7476bcd95.wav,mitaani
0PEl6ei6eI9lli879x2U,0699eea6-8ba7-42e8-9ab8-2f2f92a299a9.wav,gari
0PQXiCVFDkMEj2jg9DN9,d1817778-8833-4d04-a33e-5224e29bf57d.wav,Umejitahidi lakini bado
0PV0rwqzZjFol1WTDbUN,6779a487-6ab7-4d5a-9581-7ac8ddaebbad.aac,kupelekwa
0PWmctzXzBU17fb0H21J,a3dd440e-4881-40dc-8fa7-8311111ae7de.wav,cha kwanza A
0PmIBsIeJi3I23j7Ns37,ed8fa786-bbd2-462d-91a6-f05f8a7a9061.aac,ukanda
0PnVmZkUsmfccyNIDxgH,31bd3020-b920-43ee-8d0e-b310294980ce.wav,kama ukijihusisha na
0PtyX0W9hS71f0EnHQfn,f5b69043-82df-489c-8a21-bc1e7a9478e4.aac,Meya
0Px7QWdJA3YYhjIOOH2g,e0618fec-533c-4e4c-badf-fdf69509237e.wav,tusijechanganya jina lake
0PxlXTrsh4TITHjbLVeD,e54a0119-3c8f-4c06-b59e-17b4030c660d.aac,ambazo
0Q43KYOT3jOt8zI0TOaQ,f451c687-5fa7-46c8-a826-94defd5dcadb.aac,Mwalimu aloipoangalia hakuiona
0QEDmHkMwRcfxUJLProt,e890c2b5-5a17-4796-be07-a69a08d7c8a9.wav,wa mitaani kwetu
0QQbmm06Vfd01XdJpw2v,8722c968-613a-491b-a1ff-acfca8dc81a0.wav,mahesabu ya kujumlisha
0QRZG2rVm77EGOb6Eyjn,bbe2f780-8a27-4d5f-a677-20ea3e8d1a4b.aac,akasimama
0QaWJlz3ZurtvpUQ1E18,ff7ea295-89d3-4e96-9a9c-1cce98689d9c.wav,kwa kujigamba kwenye
0QaXjkRk44CJks1Phbf0,15fdc268-5cb8-4cec-97c8-4a8dc49ddf43.aac,Hata
0QbIveffeJ5ITofYt61C,25bc053c-209c-4b63-ac6a-5cbb2cb50bd5.wav,kijana jasiri sana kijijini kwetu
0QcGviV1tldiaePa1Ice,e1285310-7560-44ab-b3e0-200099a53576.wav,mwalimu
0QhbwziuwXMa5a2bXPT3,58ba586e-48dd-41ff-8924-81cb64301db3.wav,watu
0Qk8fSleomZ6eQRfsOLZ,5cc35b5b-d5fb-4955-8417-20b6720ec874.wav,jimbi linaongeza nini
0QnbLb7kvwnRaUG29bIF,32b8c5ce-6e2f-4d14-b8d5-a96d7332eee6.aac,asilimia
0QoZRFTbdOGptzL8dDEJ,61e828b8-dbd0-47f1-b7da-88a7d2a29ee8.wav,ni mojawapo ya
0QvDNbwXg0yBgNEkQWgE,f4adddcb-fa19-48ed-8e55-94497b89fa37.aac,imepokea
0R9HxJ72HHUiHQ5Qy4jN,2e7abfdb-1440-4cbc-9943-4cc4a066ebdb.aac,kama
0RAn0lelyYuYy7QiQjfa,d618d50e-77e5-4dba-8ed3-ce3cddfd87b7.wav,kwangu
0RC0FHt4cBe88hu5is3y,dc629f9a-de97-479c-a7d5-19725e154f4d.wav,tunatakiwa kuwahi kwenye jubilii Kuna tofauti ua jinga
0RDHjGgtssuMy2YiEr2z,fa5776c7-0b82-4b2b-bfd5-ef20df4a9c46.aac,Tanzania mikoa inayoongoza
0RGLCeqR7RgVy2EXYoZ4,ec854c1d-cefa-4e1a-92b8-607e7ee9b0d5.wav,Anapenda sana kujigamba huyu
0RGTQKVqm61FcykBJN73,a35855ce-c74f-4c17-8424-07128e9e8077.aac,masoko yanapoingia kama
0RcO9YAij9VBbnZWgf0x,0e4424b6-e51b-46c6-b74c-c087ac0d58d5.wav,Nchi
0RjXFYIf6Xyrj7fr4fZA,9df53cca-ef8d-4f28-aac3-ce7b8077e64a.aac,Mwalimu akasema Zawadi lete begi
0RnrLmKIB8q5rlLcv4lo,7480979a-9784-425d-8d79-951de251ec6a.aac,maumbile yao
0RpVnd7g1bG3NdgJTMFO,82b3031b-2d3a-4afc-af37-fe166f228973.aac,Meya huyo anafafanua
0RrgFN4Vxu0l5oeDbuxE,541746bd-5efc-405b-b38e-f4ef4a19faa8.wav,Juu
0SNwsZWvvMLjUT54UPYw,1016eb00-8f04-4648-9188-5fdde158e5a0.wav,Maagizo
0SOPoou1J5ajoOzHudPw,2e61ce46-1544-4a5a-a259-04f8df6d88d5.wav,hii jubilii itafanyika
0SOlnHrPk4j6jHqmtevW,700587e9-f7e9-4b7f-bb6f-0d99f2d4fe65.wav,juu ya paa
0SWAQkSU9x0ve0yFOAYk,3f7f683a-663a-4419-86ea-7c5c905fedb7.wav,la kale
0Sa0YcWKCakJDAHgvQzd,30c1300d-4b3f-4348-b79d-69da4260c83b.aac,na kuzingatia misingi ya haki
0SfeqkxjZ4CKH1wbzQfC,58c8f55d-6305-444b-a545-801580f0c2f1.aac,jumla
0Sg5m5RRN4Cd82b8JFia,fe9be48d-c487-4f5c-bbc9-59613d0735f6.wav,Ebo!
0Spz4yE13hpPwInJYbAS,95cb9063-dd01-44e1-941d-85a81a8a4937.wav,Wamama wa mitaani kwetu
0SwxE6QBuO1Fk8cO3Bio,1c0a2f2b-db88-44f5-b878-2b44ea834c70.wav,amepata ajali usiku wa
0Sz5k2irCHbmKttDPRkH,2cca6436-6bd2-4d66-889b-cd9c063c4714.wav,Chumbani mwako kuna
0T119u9r6vDxVdjC3IOf,c05f5bcf-aa8b-41f8-8d77-eb9a2d30f213.wav,juma
0T1Tk3X6iB8QEVFFZGLA,ec317c8f-11aa-4255-8767-758242499bd4.wav,idadi ya miguu
0T7cKqRLrXT4poHETc0d,f8c9acd6-5c4b-4d6e-a406-46efdf5bc5c4.aac,ni ndugu zetu
0TAdyGUfrPVq2JSe9GCF,2d21d1cf-76f1-4392-91a1-f7ecd48920cd.wav,Biashara asubuhi jioni
0TFDLoD7hyyoEhcrbS4k,0c0886db-1898-43a6-a681-60021c8e7e05.aac,kuongezewa
0THOG3lXMW6HtdoZSUkn,3007ff9f-0d43-45c0-a7b9-6b16fa22756d.wav,Jogoo ananyama ngumu
0TIIT4jEBpBGBXSI34Ap,bf6615b1-9c21-4da1-bdfb-36ab42fab1c2.aac,leseni
0TMOiav39Mwb8O5frpfH,d1a4bab9-b0d9-45e3-81a7-cbe3c44e1591.aac,ambazo
0TPSqmHgJdevxWAIlSIl,36b6b7cb-4f57-43cc-b067-6e93c257576e.aac,Zawadi
0Tc9wkceNDDIbUxY8c6x,0807ea0d-c67d-414b-ad42-b7b614b48e5c.aac,kwa
0TgE0sGeAsEpN6sc7JLA,8bff2958-0857-4ddf-8037-4c3809b937a2.wav,moja
0TrEdLpfXLKqPnvlo1Vd,dc8650d8-b2c8-4277-a94c-193de073b71b.wav,anajikosha
0UBWlI2MiF1jN5rTnq8A,b4b5b9e8-5bf2-487c-8351-9b1ed90a50bb.wav,huyu
0UDzRqekdb72tD8NdzgL,fd751061-3b3c-4c30-b7e5-de8012ef3e20.wav,hupa juu sana
0UEZmZFPhplm08u8hrB4,1ef87342-bc49-488a-af36-8ddf72f5b3ed.aac,madeni
0UKHKZMoEZmA6XQTTTWm,df8c3bca-528b-47ae-9c24-60dc12b91b74.wav,kwa
0ULk7EYBvO9wYeNXSG9d,706ecaa2-353e-4576-97b1-a9bc7a641778.aac,mitumbwi  nyavu
0UQeTluDENRafXa9YIyB,9abfd879-abe9-4188-b12f-11a124133691.aac,imefahamika
0UYoM0gKu1G3jyDHKhCf,1e0a4b00-a3a0-47b6-b809-cd76da537a8d.wav,ni
0Ug0eJt5MerwMntMEBBE,88b18e8e-9ef8-4d93-8012-b2b340c40728.wav,uanza kujitokeza nyakati
0UidbhbwHxtCcFnY7cxQ,7357d53b-4000-4416-b523-8bd5fece63af.aac,yetu
0UjOFpqcBUg6HJMw02HM,78095860-53a2-413e-ac3a-d9a2a595aaa0.wav,ukijihusisha na shughuli za
0UjtYjL7iiyZqYg8LMxL,b3c538ad-8f0d-41ab-a2fd-b5a42a677812.aac,mapato zaidi
0Uq7ywAG6wwf8zfwksav,3a4aad03-75dc-4a36-8cd9-799c8443fa30.wav,Yule
0Uyw9XwQs4lXJb6fFRcE,cfd90a9a-45ce-4ae3-9f31-599207046746.wav,jodari ni tabu
0V3NQcGXEOedfKGkufDI,f7539de3-5cae-49df-a04e-37e6bfc46947.wav,ndio maana ame
0V3l1N7DwPfvzQhaakv2,697fcda9-67ef-4bbb-833e-915ef64f158c.aac,kuwa kitendo
0VC82sWj0XnzDDoTY1FM,ba9db1d1-56a7-4a09-8701-36cc2c488528.wav,kaamka hana raha ukijumlisha na hasira za jana
0VEBso83ILUjKB5PfcGv,4fe00cec-36f5-421e-8632-b1fcc36bb23c.wav,ago
0VEogUgrEe3oAwqAaFw9,24ed4197-4a40-440a-8730-ac0566a0c061.aac,yalivushwa kwa magendo
0VL8rdpNhFSmZ85aQnLM,ddfce29a-5471-45f1-aa18-c8e6f890798e.wav,Punguzen
0VSMUji7KZ6yOlJKxUmo,7df0c7a8-9a14-4b3a-8113-d4b80a39aa47.wav,Mtoto hajalala usiku
0VczdjrbZyBne6dHZdUF,d88acdc3-a0cb-4808-b600-d96f11b501a9.wav,ununue mbuzi jike
0Vj5HwwHvQEcIbEzOffp,c06ad39b-cf53-4205-bcf1-a532167a11b5.wav,njoo nyumbani
0VoSWlXQFYLoSQFkzqHY,8550200d-5891-4b03-a4ef-332b258a7395.aac,kama
0VsG8flztoQVOkRhBYSO,9cd81bb6-129b-4618-a9f3-8b6d03971d9e.wav,Umejitahidi
0WB8au8LOFfOo5uKBEmU,48ae53e0-0f7f-4ea8-8023-5caaf01e0c13.wav,Afande
0WEXZq18UVRYZNJecUGA,630a57ca-ac79-4183-af03-4b60c16a07ee.aac,hilo
0WHwiLj6o2RVKT5N4y60,051d7403-d19f-42fd-bcf2-ebbf53dd3a43.wav,la baba ake mama
0WxcuOxIlhmGaRLfZswO,d3049d1f-e39d-4f27-a0a7-50a78ca2e3e9.wav,Tulifanya
0XAjjUB6LjkJZvKREilW,0cf3bf0f-e6a5-4f39-a9bd-781ade54b236.wav,Kesho asubuhi sana
0XBIUSoA6qwxGl5dQTS8,fd1987f0-4f44-4c5a-83b4-5c01328e844b.wav,kina baba itakutana
0XG4NF5Dk6GHpoD6kbUP,c5d2ffa5-e0b2-41a9-b3d0-194e64e44c7a.wav,Juu ya nyumba
0XKMW1KjXVQzMJiNGxAn,ed974404-8d2f-4641-b8e9-77604e229be5.aac,Geraz Ishengoma alisema
0XMQgRMMJ341Et6T90vz,58d8ae8a-ab02-4f23-acb6-61d90a6331b3.aac,uliofanyikia katika
0XQ2B5lKTNyDiNF5vXxw,4ac94ee3-c552-43dd-8029-96804df66e96.wav,kujitokeza nyakati za jioni
0XSEeepTtIYBWtL0rpEr,729c4d78-4c5f-498c-980b-cc39e21ad5aa.aac,shughuli zao
0XwqBHTbFn71wG0KxmBk,2ad492bd-56aa-4550-9cfa-086955903ef1.wav,maana ame jilalia
0XyKoxLcCwgGQj6Kg0Ds,b299ce76-76b3-415d-9c55-663de9c6ec03.wav,ya kina baba
0Y0EKHaoZ3E55fYZSKSI,35f59a94-5e47-43c6-bb7c-a5ac9dc772e1.wav,mahusiano na jinsia
0Y0wEcl5XfXlAhsQxLuu,9bb0edee-f97a-4963-a515-813ccaf5cde4.wav,Dada
0Y3m2PAHyJ83KKXi6eZz,d1cf3841-b3ff-4497-95e1-4cc1fde261ae.aac,lazima
0Y3yt1kWYbkblt0XbU7G,602f2fd5-0fee-4777-9996-b79a93505ae5.wav,Viongozi hawa wanajuana
0YG1LULO30ZhI8xg3XlC,3fc67f9e-467d-4a65-b7c2-4c9a8b9d96b5.aac,na
0YNH3J4e0PXgTLK8TONd,b3f9b63b-10b9-438f-a8ff-6cb8dff01261.aac,kwa
0YTNHuxuKeYrVb3vs3x2,b8110a01-f652-41d4-96c8-c44f524872c5.wav,Achana
0YsdyyhiyTRGuahdMqt8,2a897bde-093e-4c71-8771-55cabb41bfb8.aac,Alisema
0Yts0HFJ0GONjfxZZgPO,615a2aa6-9ead-46e8-b830-ad1a1027b507.wav,Afu
0YyQg68h0sqmiVcfXx1k,9ab068ac-4eb4-4ada-9ba9-fcbb5a866c2d.wav,Wapenden adui zenu
0ZF8s6BZGg9tLd3DHiO2,e532652b-2c43-434f-9737-dd896598adb2.wav,kuropoka ovyo
0ZNH1Chc7acHM5VTlpkc,1de277fb-4dc9-4b73-ae6d-e8db3bab8772.aac,Sheria
0ZNP816lbApiAlj9DZ1x,d834e5bf-c10d-412b-884e-14a8f973057b.wav,Hili
0ZShRReIyIRNmWcqRhXB,f33ba534-4537-4c95-90e3-99489e0cb5c4.aac,tumeona
0ZU85fpRCcxBzJ1VUr8d,03f265b3-613c-4b5b-8a09-1fa564e57658.aac,Hata hivyo
0ZXvP5JTd54Q4FE53Hyz,48cc2f26-c537-418c-9a78-cc51fb32870e.wav,ni mojawapo ya vitabu
0ZebIcj1KZwGSDNKdh9i,8350f594-079c-4872-9c60-b04248f0fc8e.wav,ya kaka ni
0ZgpDnoNXM8yqp00SNom,860f6146-3948-469c-8b9f-a3475e056a6e.wav,Wajumbe
0ZrsNPz6U72bDSYMIT6A,ecd5f5e4-5c6a-4778-b322-c0c2a481fde4.wav,Edeni
0a146qqmMLIQJtQo0PT7,5d4202e9-cb6b-4937-842d-11f74764c34c.wav,Jina la baba ake
0a49Qr48DKeScH98K3FR,9aab0564-65dd-46e9-a4e2-fb990f4bf175.aac,ukufika bandarini au katika kiwanja
0aC0cp9j992kLEbLKsi0,a27a84fd-1157-4695-bcd3-08c10f1f7579.wav,kina baba itakutana
0aN67v4pV2ucmhAgTABu,919b3566-4850-467a-a82b-2d2df310ecb3.wav,kaka alibabandua
0aOkPmj36v9FOAcS5xNA,1570dadd-6461-475a-a776-8c6f9d8c957a.wav,Mbezi bichi kuna
0aX9u11Wn8ia1JDtK2o2,b5415b77-4cb5-4bd0-8974-51aee2039ff1.wav,najigamba mtaa mzima hatuna
0aYl3wEElUYZT5IbDTZc,eb23871a-252d-4e08-adb3-6ca7b0b44a1e.wav,Huyu nae anajifanya
0aZaZ7KZpBczj3okLiKM,88241c54-96e8-4175-955d-086a9f2329ab.aac,Mkemia Mkuu wa
0aaXOWahXZz2jbH32BzW,96329d75-f6b5-4290-9240-3381961f849a.aac,akasema
0ahAyXQgm8xiHhBCeh6R,c980dea5-cba0-42cc-b526-3f53dd0ff01f.wav,Panya
0ak95Ee11C5JXngnz9HZ,99d0a189-214b-427b-b59c-e9ec5d88d7c2.wav,tutatoa misaada ya
0akfQv1HoRxIRYNSBIIU,7ce03acd-ce4a-4b3c-a04c-bd28974c0cb2.aac,magari
0alowNI8I4v44mD1Wq0S,c7afa0c6-9fc6-4adb-adf6-005931f0e80c.wav,Mungu
0amjtVXYcclO5j6JSHrR,4cf02bd5-0018-4b28-92d5-33b27c964913.wav,Juma
0ao6SOqCcaUMDXKki4rS,6f9c4300-3e7b-47e8-85f2-bc15e7ec11f6.wav,mwanamke
0auvXYAgXUjavpJ6KMpM,e7ee5591-9c8a-49db-abb9-80ba2442ea43.wav,nane unapata tisa
0ayNfNgqIthnMCCpC2kZ,719359ec-5c6d-416a-b6cb-f668d9b2ae31.wav,Yule
0azBBKJ4Kzt14p5m7iVw,0ee08f2e-e039-4612-ae9f-4655fadd7aa3.wav,baada
0b00ycjFgJcZc1u28mkZ,67bdddcd-34d2-4717-b012-0a2af1382b97.aac,kwa
0b0VakHc12wMMDp6DvVE,77fb1523-3260-4763-bc94-904179dcbe02.wav,panya
0b0fRnTzF2ltxCKzKBls,f2dca7cb-6b2d-4ce3-b6d4-ba58b4addc55.wav,jike
0b4NfEHoGEcctVpDlCaS,2e350724-346b-4729-a143-ec92f999f5d7.wav,Bado
0bDgp2qF1yTydG12pnv4,f38030c7-ea0a-48a7-a566-3fa8399af11b.wav,Anapenda sana kujigamba
0bKZCDDjkIPKWp8yJABW,c71ac6e7-3142-4ade-88a1-52d9b1d0c026.wav,sana kujigamba huyu
0bMWt0jsDJNTutw6o9Rz,18999f29-344c-4404-9ce5-94767ae59e8b.wav,Juma kavuta
0bW6ogjYc9aMAhJLMdHy,410be7a4-1572-4934-9dff-93458e786038.aac,wa kila
0bWg78XLkBUPi0i0jc8O,6611831c-ea27-4041-bf33-13883419b252.aac,kuvaa
0bbn6CxLGAowKTctUQL0,99791e92-04aa-48ca-93d7-e281d5570fe1.wav,Agano
0be00fM3qvd3kS2xK2DW,de511b9b-3808-42ee-a688-ca22fc687e17.wav,Ukijumlisha machungwa yote
0beUGwgntfffvbzMGwm5,eb6c419c-9ab4-4096-811b-089816a11edb.wav,Baba
0c1eg1y73lnbdqcmdKgD,20d7357d-244d-4fa7-b711-555c9a2974fe.wav,wawili bandani lazima
0cFIOyTgvokXNMAYTPSN,8ca7ec2e-41d3-4a5a-aab2-de95a4da4b8d.aac,Sheria
0cIwodeBTqQWkcmQ24FK,4e48a5d6-1962-432e-8444-ab9f5114ff75.aac,Akamlisha
0cOPpDj4AX0zDPFZOkL2,e93feb1b-b206-4f0f-b194-702d457f9cd1.wav,sasa anajaribu kujikosha
0cTV6wCcEVnaNfivIOzE,dcac8c74-60a2-4f70-b9ed-e8365b8ea1ed.wav,nakudai pesa nyingi
0cTeJnpiWTQ5BRrfHPwD,6e5ecfa3-d9e8-44b5-ba74-a665e9bf2311.wav,Imetangazwa
0cVXPRNzvYmGq0nBwDUF,a4c1cce7-d81c-4244-8d8f-a36d59842d99.wav,Tunapaswa
0cXjGb7r7IRme7POCGH9,7e796da5-1d39-4535-bf8f-cce4842934df.wav,Ukiweka
0ciN9AUpgSwboTPqRHW0,4eaf5a23-a2b5-462b-8b27-0304ebc91e60.wav,juu sana kupita
0cq92OKLI2Dq5sE0v74X,a4508c46-64ed-449d-a97e-92e7d989defe.wav,ni mdudu anaeteleza
0cy1mIhyBMONY2Qd5zE6,3d691312-1111-45dc-9661-1742ab93d657.wav,wake amezaa jike
0d1VsiRXPzGyhVPr5ZqX,0035b5ab-e9be-4209-850c-76fa38f75690.aac,wa mkoa na serikali ya
0d3p3NuQO2BPbzf6CF3J,fe85d5a3-0abe-4223-849a-9233441096e2.aac,Wakati akihojiwa na Wakili
0dAKwVRBiVGtpOk5rIyC,31df2624-d29c-47d6-a838-893a2b569b12.wav,Anapenda
0dVsqmlm3mJToceJqBko,9191d69d-9a15-48df-9d29-b8405f71b944.wav,Meza dawa kisha nenda
0dkLLcGVqnmcZudn7qaR,77e0a99d-f7de-4c5f-9236-63155deace27.wav,Jumamosi hii ndio
0doRNiDnIYn8qNQhf6DA,93889358-0fa2-4338-9dd1-3ba56df764dd.wav,Juzuu ni mojawapo
0dvF9oL4wppCmoTGzCuT,8b50143f-b870-45da-ad57-90f1fba9e3c3.aac,mitumbwi  nyavu
0e01vWpaQZGKvhpMSozZ,d46a16b2-bb44-4d58-84e9-9ed969e99bac.wav,polisi
0e6XkxmSS1kZfcFVtM6F,1bba198e-d1d3-4d54-a7e9-373b8ed45b1c.aac,soko la Mwanjelwa Upendo Muungano
0eAOw42aA5ulSz7UEQI3,b2b2b2da-66b4-499c-af53-76328ad7a166.aac,ukaguzi
0eMIddXaK5zudWQJEKEq,b34c315b-dc44-452a-a94a-b6717968987d.wav,Baba
0eN7EsQ4LWBuHDYfqVwd,916503ea-87b1-42d1-8a40-9dc78d39c597.wav,ya Amani kuelekea kwa
0eSe7OZfRBobDmDqaI7P,92bacfc6-2db5-4b56-9355-97fcc435d2d7.aac,Taarifa nilizonazo
0eTMkfYYzfeXuz820D1H,adfc870d-d093-4ebb-8cdb-a0ea51ec6838.wav,juu
0ekiSllF1o6y148NvlP4,9054aed0-a6fa-4176-9ba7-f60d1f277004.wav,abiria
0ewBkO4ymaJ6Cb8ZzmKh,0b6f41f2-a90f-4388-83cb-33ca0efec681.aac,kwa
0ex6N44ZVN4tGiYcn2G7,2d815af6-b2d0-4f3d-b3e1-0aebceb3c12e.aac,za MitaaMamlaka za
0ezXEPr4pPI3AsjvmQBt,191b4603-e98d-42a5-b769-c041db7eaf92.wav,anapenda kwenda jumuia kila
0f7zFmwDMBYze5HKR46p,d405a6ae-9081-48b0-a815-218189efb8c4.wav,Dawa
0f8lUC6m2xQgj7U0B2CS,259001a7-a388-4b71-8c61-a82c68478a5f.aac,Makonda amewataka askari
